ID,FAMID,IDSC,IDSEX,IDAB,IDFAMAB,IDFAMSEX,INELIG,ETHNIC,Z_SES_2,ED_DEG_F3,ED_YRS_F3,POLITIC_F3,AGE_F3,AUTH_TOT_F3,EGALIT_F3,GSS_SOC_F3,GSS_ECON_F3,RETRIB_F3,RELIG_F3,ICAR_F3,ED_DEG_M,ED_YRS_M,POLITIC_M,AGE_M_F3,AUTH_TOT_M,EGALIT_M,GSS_SOC_M,GSS_ECON_M,RETRIB_M,RELIG_M_F3,ICAR_M,RELIG_D_IN,ED_DEG_D,ED_YRS_D,POLITIC_D,AGE_D_F3,AUTH_TOT_D,EGALIT_D,GSS_SOC_D,GSS_ECON_D,RETRIB_D,RELIG_D_F3,ICAR_D,Composite_M,Composite_D,Composite
8670601,86706,1,1,1,1,1,NA,2,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,17,4,66.23,2.75,4,3.27,4.33,3.2,5,7,25,7,20,4,64.04,1.75,4.38,4.36,4.17,1.6,3,15,69.51222166,89.82422821,NA
8670603,86706,3,1,1,1,1,NA,2,1.12,5,16,4,29.09,1.83,4,4.18,3.83,2,4,14,5,17,4,66.23,2.75,4,3.27,4.33,3.2,5,7,25,7,20,4,64.04,1.75,4.38,4.36,4.17,1.6,3,15,69.51222166,89.82422821,79.20391199
8670701,86707,1,1,1,3,1,NA,1,-1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8670702,86707,2,1,2,3,1,NA,1,-1.52,4,15,3,31,2.92,2.25,3.55,2.17,4.8,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.87606718
8670801,86708,1,1,1,3,1,NA,2,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8670802,86708,2,1,2,3,1,NA,1,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8671001,86710,1,1,1,3,1,NA,2,0.07,5,16,4,32.64,2.33,3.75,3.82,3.67,4.2,19,13,4,13,3,59.2,3.17,3.63,2.91,4,3.2,21,0,15,3,13,4,59.28,3,3.63,4.09,3.83,4,17,7,50.99670546,56.71613885,54.80216124
8671002,86710,2,1,2,3,1,NA,1,0.07,5,16,4,31.02,2.17,3.75,3.82,3.33,3.2,7,13,4,13,3,59.2,3.17,3.63,2.91,4,3.2,21,0,15,3,13,4,59.28,3,3.63,4.09,3.83,4,17,7,50.99670546,56.71613885,64.23318873
8671101,86711,1,1,1,1,1,NA,2,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8671103,86711,3,1,1,1,1,NA,2,-0.8,2,12,2,30.64,3.75,2.5,2.45,2.83,3.6,34,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.69057999
8671201,86712,1,1,1,1,1,NA,1,-0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,4,66.69,2.5,4.13,3.45,3.33,3,19,10,21,3,14,4,67.92,3.58,3.63,2.36,3.33,3.6,19,2,63.14287619,43.81456107,NA
8671203,86712,3,1,1,1,1,NA,1,-0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,4,66.69,2.5,4.13,3.45,3.33,3,19,10,21,3,14,4,67.92,3.58,3.63,2.36,3.33,3.6,19,2,63.14287619,43.81456107,NA
8671401,86714,1,1,1,3,1,NA,2,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8671402,86714,2,1,2,3,1,NA,1,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8671601,86716,1,1,1,1,1,NA,1,-0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,20,4,61.99,2.33,3.88,3.55,4.33,2.6,35,15,26,4,NA,4,67.24,3.5,4.25,2.18,4,4,28,6,64.87255516,43.96941469,NA
8671603,86716,3,1,1,1,1,NA,1,-0.51,1,12,2,30.3,3.58,2.88,2.55,3.33,3.8,11,1,6,20,4,61.99,2.33,3.88,3.55,4.33,2.6,35,15,26,4,NA,4,67.24,3.5,4.25,2.18,4,4,28,6,64.87255516,43.96941469,33.25297195
8671701,86717,1,1,1,1,1,NA,2,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,3,64.94,3.33,3.13,2.73,3.33,3.8,25,9,29,3,14,2,66.95,3.5,3.63,2.36,4,3.6,29,7,37.11249057,36.98905934,NA
8671703,86717,3,1,1,1,1,NA,2,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,3,64.94,3.33,3.13,2.73,3.33,3.8,25,9,29,3,14,2,66.95,3.5,3.63,2.36,4,3.6,29,7,37.11249057,36.98905934,NA
8674205,86742,5,1,1,1,3,NA,2,0.03,2,15,4,31.71,2.58,4,4.64,4.5,2.8,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.28872241
8674207,86742,7,2,1,1,3,NA,2,0.03,5,18,2,28.71,3.08,1.63,3.45,1.5,4.8,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.12597028
8674505,86745,5,1,1,1,3,NA,1,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8674507,86745,7,2,1,1,3,NA,1,0.11,1,12,3,27.66,2.83,3.38,3.36,4.5,2.6,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.14764101
8674805,86748,5,1,1,1,3,NA,1,0.87,5,4,2,31.98,2.92,3,2.91,3,3,25,4,5,16,2,60.76,3,2.63,2.64,2.33,3,12,7,12,5,16,2,60.36,4.08,2.88,2.09,3,4.6,14,15,37.7409656,23.72355121,36.90263199
8674807,86748,7,2,1,1,3,NA,1,0.87,5,16,2,28.48,3.25,3,3.36,3,3.4,14,9,5,16,2,60.76,3,2.63,2.64,2.33,3,12,7,12,5,16,2,60.36,4.08,2.88,2.09,3,4.6,14,15,37.7409656,23.72355121,39.7854542
8674905,86749,5,1,1,1,3,NA,3,-1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,15,2,59.52,3.17,3.38,3.09,3.17,3.2,17,3,1,2,12,2,61.62,3.42,2.88,3,2,3.8,8,7,44.45877717,34.65335556,NA
8674907,86749,7,2,1,1,3,NA,3,-1.22,5,16,4,29.49,3.08,4.38,4,4.5,3.6,17,1,4,15,2,59.52,3.17,3.38,3.09,3.17,3.2,17,3,1,2,12,2,61.62,3.42,2.88,3,2,3.8,8,7,44.45877717,34.65335556,61.98803154
8675005,86750,5,1,1,1,3,NA,2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8675007,86750,7,2,1,1,3,NA,2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8675105,86751,5,1,1,1,3,NA,2,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,3,64.13,3.08,3.13,2.64,3.67,3.6,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.19007755,NA,NA
8675107,86751,7,2,1,1,3,NA,2,0.44,4,14,4,30.16,2.83,3.38,3.73,4.17,3,10,4,4,14,3,64.13,3.08,3.13,2.64,3.67,3.6,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.19007755,NA,61.90940028
8675305,86753,5,1,1,1,3,NA,1,0.62,5,16,5,32.11,1.67,4.75,4.36,4.83,1.6,3,15,2,12,3,63.51,3.5,3.38,2.73,3,3.2,11,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.24037289,NA,94.97996556
8675307,86753,7,2,1,1,3,NA,2,0.62,5,16,4,29.44,2.5,2.5,3.45,3.17,3.6,6,11,2,12,3,63.51,3.5,3.38,2.73,3,3.2,11,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.24037289,NA,52.18825017
8675405,86754,5,1,1,1,3,NA,2,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8675407,86754,7,2,1,1,3,NA,2,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8675605,86756,5,1,1,1,3,NA,4,0.59,6,18,5,32.01,2.92,4.63,3.82,4.67,3,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.9118033
8675607,86756,7,2,1,1,3,NA,4,0.59,5,16,3,30.51,3,3.5,3.18,3,2.6,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.30285191
8675705,86757,5,1,1,3,3,NA,2,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,6,18,4,71.22,NA,NA,NA,3.75,NA,NA,NA,NA,NA,NA
8675706,86757,6,2,2,3,3,NA,1,0.83,5,17,4,32.15,2.67,4,3.82,4,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,6,18,4,71.22,NA,NA,NA,3.75,NA,NA,NA,NA,NA,67.31657725
8679304,86793,4,1,2,2,3,NA,1,0.58,5,16,4,32.24,2.5,4.13,4,4,2.4,11,7,5,16,4,62.01,1.83,4.25,4.27,4.67,2.4,13,7,15,6,18,5,62.78,2.33,4.75,4.36,4.83,1.4,27,2,86.35201691,86.51159284,70.72175868
8679306,86793,6,2,2,2,3,NA,1,0.58,5,16,4,31.19,2.67,4.75,3.73,4.83,1,25,9,5,16,4,62.01,1.83,4.25,4.27,4.67,2.4,13,7,15,6,18,5,62.78,2.33,4.75,4.36,4.83,1.4,27,2,86.35201691,86.51159284,76.58126248
8679404,86794,4,1,2,2,3,NA,1,-1.14,4,14,3,31.7,NA,NA,NA,NA,NA,NA,NA,3,15,3,58.62,3,3,2.73,3.67,4.4,24,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.82243427,NA,NA
8679406,86794,6,2,2,2,3,NA,1,-1.14,4,16,3,29.56,3.08,3.13,3.55,3.5,3.8,10,6,3,15,3,58.62,3,3,2.73,3.67,4.4,24,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.82243427,NA,47.60382128
8679504,86795,4,1,2,2,3,NA,1,0.58,5,16,5,32.04,2,4.13,4.73,2.83,3.6,7,15,6,18,3,57.97,3.17,3.75,2.91,4.17,2.8,20,8,24,5,16,3,63.3,3.08,3.75,2.91,3.83,4,21,12,55.56659752,46.22560046,71.15973835
8679506,86795,6,2,2,2,3,NA,1,0.58,6,16,2,30.25,3.25,3.5,3.09,3.67,2.8,20,8,6,18,3,57.97,3.17,3.75,2.91,4.17,2.8,20,8,24,5,16,3,63.3,3.08,3.75,2.91,3.83,4,21,12,55.56659752,46.22560046,44.30639568
8679604,86796,4,1,2,2,3,NA,1,-1.33,5,16,3,32.39,3.08,4,3.55,4.33,3.2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.41386219
8679606,86796,6,2,2,2,3,NA,1,-1.33,5,17,4,30.63,2.5,3.38,4,3.5,3.4,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.03475767
8679704,86797,4,1,2,2,3,NA,1,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,19,2,62.38,4,2.5,2.55,2.33,3.8,25,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.60101289,NA,NA
8679706,86797,6,2,2,2,3,NA,1,0.92,5,16,3,29.33,4.17,2.25,3.18,2.17,4.6,21,4,6,19,2,62.38,4,2.5,2.55,2.33,3.8,25,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.60101289,NA,20.58087042
8679904,86799,4,1,2,2,3,NA,1,-1.2,6,19,4,32.19,2.08,5,4.18,4.17,1.8,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.18149828
8679906,86799,6,2,2,2,3,NA,1,-1.2,6,16,5,29.47,2.5,4.63,3.82,4.67,3.6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.58367221
8680601,86806,1,2,1,1,2,NA,2,1.12,5,16,5,31.11,2.75,4.13,4.18,2.5,4.2,4,8,5,18,4,67.28,2.67,4.25,3.73,3.67,3.6,7,14,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.12367462,NA,60.13783661
8680603,86806,3,2,1,1,2,NA,2,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,18,4,67.28,2.67,4.25,3.73,3.67,3.6,7,14,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.12367462,NA,NA
8680701,86807,1,2,1,3,2,NA,2,0.48,6,18,4,32.91,2.58,3.63,4.09,3.67,2.8,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.53770085
8680702,86807,2,2,2,3,2,NA,1,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8680801,86808,1,2,1,1,2,NA,2,-0.32,4,14,3,33.12,2.92,3.5,3.09,3,3.2,3,10,5,16,5,67.37,2.67,4,3.55,2.83,3.6,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.4834794,NA,51.21924295
8680803,86808,3,2,1,1,2,NA,2,-0.32,4,16,4,29.61,3,3.5,3.45,3,3,0,11,5,16,5,67.37,2.67,4,3.55,2.83,3.6,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.4834794,NA,58.48367496
8681201,86812,1,2,1,3,2,NA,2,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,17,2,59.54,2.75,4,3.27,3,3.2,22,7,26,5,19,1,62.17,3.5,2.13,2.82,2,3,22,10,48.60227728,25.4826576,NA
8681202,86812,2,2,2,3,2,NA,1,0.28,5,17,3,28.38,2.42,3.25,3.18,3,2.8,12,14,5,17,2,59.54,2.75,4,3.27,3,3.2,22,7,26,5,19,1,62.17,3.5,2.13,2.82,2,3,22,10,48.60227728,25.4826576,52.10434777
8681300,86813,0,2,2,3,2,NA,1,0.12,5,16,4,32.45,2.33,4.63,4.09,3.17,3.6,10,7,6,18,4,60.03,2.83,3.38,3.73,4,3.2,13,10,22,5,16,5,61.28,2.58,3.25,4,4.17,2.6,10,7,63.32117495,72.22076504,64.71948823
8681303,86813,3,2,1,3,2,NA,3,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,4,60.03,2.83,3.38,3.73,4,3.2,13,10,22,5,16,5,61.28,2.58,3.25,4,4.17,2.6,10,7,63.32117495,72.22076504,NA
8685205,86852,5,2,1,1,4,NA,1,0.07,3,16,3,32.74,2.75,3.25,3.55,3.33,3.6,5,11,3,14,3,61.01,4.42,3.38,2.18,4.33,4,23,4,17,2,12,3,59.24,3.33,2.63,3.55,2.83,3.8,16,3,33.11207878,40.68662369,52.32826961
8685207,86852,7,1,1,1,4,NA,1,0.07,3,15,3,29.14,3.17,3.13,1.91,2.17,2.4,6,7,3,14,3,61.01,4.42,3.38,2.18,4.33,4,23,4,17,2,12,3,59.24,3.33,2.63,3.55,2.83,3.8,16,3,33.11207878,40.68662369,40.63492051
8685405,86854,5,2,1,1,4,NA,2,0.32,4,14,2,32.34,3.42,2.5,2.45,3.17,2.8,17,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.12312318
8685407,86854,7,1,1,1,4,NA,2,0.32,5,16,2,30.32,3.17,2,2.55,2.83,3.8,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9104939
8685505,86855,5,2,1,1,4,NA,2,0.4,5,16,5,31.64,2.17,4.25,4.09,4.33,2.8,3,12,5,16,4,67.58,2.75,3.75,3.18,3.5,2.6,32,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.13119138,NA,79.66711316
8685507,86855,7,1,1,1,4,NA,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,4,67.58,2.75,3.75,3.18,3.5,2.6,32,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.13119138,NA,NA
8685705,86857,5,2,1,1,4,NA,2,1.37,6,18,4,32.17,2.33,4.63,3.45,4.5,2.2,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.69638751
8685707,86857,7,1,1,1,4,NA,2,1.37,2,12,3,28.51,3.17,2.75,3,3.67,3.4,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.89987627
8685805,86858,5,2,1,1,4,NA,2,-0.25,6,18,4,32.12,2.42,4.25,4.09,4.17,2.8,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.86928001
8685807,86858,7,1,1,1,4,NA,2,-0.25,6,18,4,31.27,2.33,3.88,3.55,3.83,2.6,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.35995526
8685905,86859,5,2,1,1,4,NA,2,0.87,5,16,4,31.94,2.5,2.63,3.36,3.33,2.8,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.6307455
8685907,86859,7,1,1,1,4,NA,2,0.87,6,18,3,30.26,2.67,2.13,3.64,3.33,3.2,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.24916824
8686000,86860,0,2,2,2,2,NA,1,-2.2,4,14,5,32.51,3,4.25,4.09,3.5,4,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.69301657
8686002,86860,2,2,2,2,2,NA,1,-2.2,5,16,4,30.73,2.25,3.75,3.55,3.67,3,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.84553125
8686100,86861,0,2,2,2,2,NA,1,0.34,5,16,4,32.27,3.75,3.75,2.82,4,3,35,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.30400271
8686102,86861,2,2,2,2,2,NA,1,0.34,5,16,5,30.73,2.42,4.38,4.18,4.67,1.8,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.74387789
8686200,86862,0,2,2,2,2,NA,1,0.59,6,19,2,31.78,4.17,2.63,1.55,2.5,3.6,35,11,5,16,2,60.84,3.58,2.38,2.36,1.5,4.2,33,15,28,6,19,2,64.68,3.17,2.63,2.73,2.83,3.4,26,12,10.24337514,32.90707348,10.76336591
8686202,86862,2,2,2,2,2,NA,1,0.59,6,18,2,29.99,3.08,3.13,2.64,3,3.4,33,13,5,16,2,60.84,3.58,2.38,2.36,1.5,4.2,33,15,28,6,19,2,64.68,3.17,2.63,2.73,2.83,3.4,26,12,10.24337514,32.90707348,29.7160752
8690101,86901,1,2,1,1,2,NA,2,1.37,5,16,4,32.31,1.42,4.88,4.09,4.67,1.6,4,2,6,16,4,70.76,2.67,4.75,4,4.83,2.4,3,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.03166722,NA,90.92419022
8690103,86901,3,2,1,1,2,NA,2,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,16,4,70.76,2.67,4.75,4,4.83,2.4,3,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.03166722,NA,NA
8690201,86902,1,2,1,3,2,NA,1,0.28,4,13,3,32.79,3.5,4,3.18,4.33,2.6,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5,16,2,68.97,3.17,2.75,2.82,2.83,3.4,18,10,NA,36.90562786,56.62240412
8690202,86902,2,2,2,3,2,NA,1,0.28,5,16,4,30.06,1.92,3.63,4.18,4,2.8,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5,16,2,68.97,3.17,2.75,2.82,2.83,3.4,18,10,NA,36.90562786,73.9678323
8690401,86904,1,2,1,1,2,NA,2,0.62,5,16,3,31.94,2.75,3.88,3.18,4.33,2.6,12,11,4,14,4,60.92,3.08,4.38,2.73,3.83,2.8,27,10,27,6,18,4,63.76,2,4,3.82,3.83,2.6,27,11,57.2852984,67.72298843,60.07539517
8690403,86904,3,2,1,1,2,NA,2,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,4,60.92,3.08,4.38,2.73,3.83,2.8,27,10,27,6,18,4,63.76,2,4,3.82,3.83,2.6,27,11,57.2852984,67.72298843,NA
8690701,86907,1,2,1,3,2,NA,2,1.24,6,18,4,31.9,3.25,3.75,3.45,4,3.8,21,11,6,19,4,65.12,2.83,3.13,2.64,3.83,2.8,20,3,29,6,16,2,67.36,3.17,2.75,2.64,2.67,3.6,26,2,54.45934111,31.2451733,50.13492065
8690702,86907,2,2,2,3,2,NA,1,1.24,5,16,5,28.26,1.75,4.13,3.64,4.67,3,4,6,6,19,4,65.12,2.83,3.13,2.64,3.83,2.8,20,3,29,6,16,2,67.36,3.17,2.75,2.64,2.67,3.6,26,2,54.45934111,31.2451733,79.10045488
8691001,86910,1,2,1,1,2,NA,2,-1.58,2,12,5,32.47,2.25,4.38,3.64,4.5,3.8,9,3,4,13,NA,68.33,3.67,3.5,2.45,3.5,3,21,2,20,2,14,3,70.12,3.92,3,2.36,3.33,3,20,1,NA,38.16590178,70.30315642
8691003,86910,3,2,1,1,2,NA,2,-1.58,2,12,5,30.25,2.75,4.38,3.36,3.67,2,24,10,4,13,NA,68.33,3.67,3.5,2.45,3.5,3,21,2,20,2,14,3,70.12,3.92,3,2.36,3.33,3,20,1,NA,38.16590178,65.60537211
8691200,86912,0,2,2,3,2,NA,1,0.51,6,19,3,31.98,3.17,4,3.18,4,3,23,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.18632874
8691203,86912,3,2,1,3,2,NA,2,0.51,5,16,3,31.12,3.17,3.63,3.18,4.17,3.6,16,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.90811383
8694805,86948,5,2,1,1,4,NA,9,0.48,7,20,5,32.82,2.17,5,4.27,4.67,1.4,23,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.07490169
8694807,86948,7,1,1,1,4,NA,9,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8695004,86950,4,2,2,3,4,NA,1,0.11,6,18,5,31.98,2.17,4.38,4,4.67,1.4,26,15,4,14,4,58.03,2.08,3.75,3.91,3.33,2.6,30,13,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.58831766,NA,79.58977264
8695007,86950,7,1,1,3,4,NA,5,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,4,58.03,2.08,3.75,3.91,3.33,2.6,30,13,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.58831766,NA,NA
8695305,86953,5,2,1,1,4,NA,2,0.11,2,12,4,32.07,2.5,3.75,3.73,4,2.8,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.81070598
8695307,86953,7,1,1,1,4,NA,2,0.11,6,18,4,30.11,2.67,3.75,3.27,4,2.4,31,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.94984794
8695405,86954,5,2,1,1,4,NA,2,1.08,6,18,4,32.14,2.58,3.88,4,4.5,3.6,14,10,6,18,4,68.41,1.92,4.88,4.27,4,1,1,11,14,7,20,4,71.54,2.42,3.75,4.27,4.33,4.2,13,8,99.63949863,64.44151012,63.87609929
